ut_ms,power,sa,sx,sy,sz,sunmars_km,earthmars_km,sunmarsearthangle_deg,solarconstantmars,eclipseduration_min,occultationduration_min,flagcomms,ACROSS_TRACK,D1PVMC,D4PNPO,EARTH,INERTIAL,MAINTENANCE,NADIR,RADIO_SCIENCE,SLEW,WARMUP
2008-08-27 00:00:00,0.0015286721238938054,0.31983471074380165,13.674628099173553,90.31983471074379,103.6701652892562,241234121.813101,358411830.797199,18.6866671679489,525.320136649074,0.0,25.25,1,0,0,0,1,0,0,0,0,0,0
2008-08-27 01:00:00,0.0015317932142857142,0.32,13.667833333333334,90.32,103.66283333333332,241234121.813101,358411830.797199,18.6866671679489,525.320136649074,0.0,25.25,0,0,0,0,0,0,0,0,0,0,0
2008-08-27 02:00:00,0.0015443241592920354,0.31983471074380165,13.660330578512397,90.31983471074379,103.65619834710743,241234121.813101,358411830.797199,18.6866671679489,525.320136649074,0.0,25.25,0,0,0,0,0,0,0,0,0,0,0
2008-08-27 03:00:00,0.0015238973214285714,0.32,13.650833333333335,90.32,103.64866666666667,241234121.813101,358411830.797199,18.6866671679489,525.320136649074,0.0,25.25,0,0,0,0,0,0,0,0,0,0,0
2008-08-27 04:00:00,0.001580845575221239,0.31975206611570245,13.643553719008265,90.3197520661157,103.64,241234121.813101,358411830.797199,18.6866671679489,525.320136649074,0.0,25.25,0,0,0,0,1,0,0,0,0,0,0
2008-08-27 05:00:00,0.001502841607142857,24.97204152249135,29.474290657439447,73.0767474048443,85.6084429065744,241234121.813101,358411830.797199,18.6866671679489,525.320136649074,0.0,25.25,0,0,0,0,1,0,0,1,0,1,0
2008-08-27 06:00:00,0.00147389,4.219805194805195,26.130584415584416,87.59935064935064,115.6164935064935,241234121.813101,358411830.797199,18.6866671679489,525.320136649074,0.0,25.25,0,0,0,0,0,0,0,1,0,1,1
2008-08-27 07:00:00,0.0014765219642857142,0.35233333333333333,27.31116666666667,90.15733333333333,117.31,241234121.813101,358411830.797199,18.6866671679489,525.320136649074,0.0,25.25,0,0,0,0,0,0,0,0,0,0,0
2008-08-27 08:00:00,0.0015391068141592922,0.349504132231405,27.194628099173553,90.15611570247934,117.19206611570249,241234121.813101,358411830.797199,18.6866671679489,525.320136649074,0.0,25.25,0,0,0,0,0,0,0,0,0,0,0
2008-08-27 09:00:00,0.0015212653571428573,0.35,27.30441666666667,90.155,117.30199999999999,241234121.813101,358411830.797199,18.6866671679489,525.320136649074,0.0,25.25,0,0,0,0,0,0,0,0,0,0,0
2008-08-27 10:00:00,0.00147389,0.3199166666666667,27.095916666666668,90.15741666666666,117.09425,241234121.813101,358411830.797199,18.6866671679489,525.320136649074,0.0,25.25,0,0,0,0,0,0,0,0,0,1,1
2008-08-27 11:00:00,0.0014765219642857142,1.769208633093525,14.61410071942446,91.15690647482015,104.29568345323742,241234121.813101,358411830.797199,18.6866671679489,525.320136649074,0.0,25.25,0,0,0,0,1,0,0,0,0,1,0
2008-08-27 12:00:00,0.0014973680530973453,16.3387898089172,21.453057324840763,106.25025477707007,94.64955414012739,241089891.434286,358917997.988541,18.5099708365253,525.948863016975,0.0,24.8833333333333,0,0,0,0,0,1,0,0,0,1,0
2008-08-27 13:00:00,0.0015265292857142858,9.664632352941176,17.76830882352941,99.48911764705883,98.41860294117647,241089891.434286,358917997.988541,18.5099708365253,525.948863016975,0.0,24.8833333333333,0,0,0,0,1,1,0,0,0,1,0
2008-08-27 14:00:00,0.0015417154867256638,0.30983471074380164,13.570495867768594,90.3098347107438,103.56892561983472,241089891.434286,358917997.988541,18.5099708365253,525.948863016975,0.0,24.8833333333333,1,0,0,0,1,0,0,0,0,0,0
2008-08-27 15:00:00,0.0015133694642857143,0.3097142857142857,13.565000000000001,90.30971428571429,103.56042857142857,241089891.434286,358917997.988541,18.5099708365253,525.948863016975,0.0,24.8833333333333,0,0,0,0,0,0,0,0,0,0,0
2008-08-27 16:00:00,0.0015495415044247788,0.31,13.556666666666668,90.31,103.55183333333333,241089891.434286,358917997.988541,18.5099708365253,525.948863016975,0.0,24.8833333333333,0,0,0,0,0,0,0,0,0,0,0
2008-08-27 17:00:00,0.0015186333928571428,0.31,13.549333333333333,90.31,103.54466666666667,241089891.434286,358917997.988541,18.5099708365253,525.948863016975,0.0,24.8833333333333,0,0,0,0,0,0,0,0,0,0,0
2008-08-27 18:00:00,0.0015704108849557523,4.0139506172839505,13.329012345679011,88.92123456790124,97.86518518518518,241089891.434286,358917997.988541,18.5099708365253,525.948863016975,0.0,24.8833333333333,0,0,0,0,1,0,0,0,0,1,0
2008-08-27 19:00:00,0.0014975776785714286,27.8721,34.42655,66.1208,90.21085,241089891.434286,358917997.988541,18.5099708365253,525.948863016975,0.0,24.8833333333333,0,0,0,0,0,1,0,1,0,1,0
2008-08-27 20:00:00,0.00147389,1.26,18.840243902439024,90.20121951219512,108.83731707317072,241089891.434286,358917997.988541,18.5099708365253,525.948863016975,0.0,24.8833333333333,0,0,0,0,1,1,0,0,0,1,0
2008-08-27 21:00:00,0.00147389,0.3093333333333333,13.478166666666665,90.30933333333334,103.47566666666667,241089891.434286,358917997.988541,18.5099708365253,525.948863016975,0.0,24.8833333333333,0,0,0,0,1,0,1,0,0,0,0
2008-08-27 22:00:00,0.0014921507079646017,0.2777049180327869,2.554098360655738,90.05688524590164,92.5539344262295,241089891.434286,358917997.988541,18.5099708365253,525.948863016975,0.0,24.8833333333333,0,0,0,0,0,0,0,0,0,0,0
2008-08-27 23:00:00,0.0015475850000000002,0.005666666666666667,4.668333333333334,90.0005,94.66833333333332,241089891.434286,358917997.988541,18.5099708365253,525.948863016975,0.0,24.8833333333333,0,0,1,0,0,0,1,0,0,1,0
2008-08-28 00:00:00,0.0015495415044247788,0.25754098360655736,12.188524590163935,90.25754098360656,102.18426229508196,241089891.434286,358917997.988541,18.5099708365253,525.948863016975,0.0,24.8833333333333,1,0,0,0,1,0,0,0,0,1,0
2008-08-28 01:00:00,0.0015423210714285713,14.275585585585585,21.326126126126123,82.19801801801802,84.40981981981982,241089891.434286,358917997.988541,18.5099708365253,525.948863016975,0.0,24.8833333333333,0,0,0,0,1,0,0,1,0,1,0
2008-08-28 02:00:00,0.0015130200884955754,27.61720207253886,32.29217616580311,66.909896373057,99.69310880829016,241089891.434286,358917997.988541,18.5099708365253,525.948863016975,0.0,24.8833333333333,1,0,0,0,1,0,0,1,0,1,0
2008-08-28 03:00:00,0.0014949457142857145,0.31,13.476,90.31,103.47049999999999,241089891.434286,358917997.988541,18.5099708365253,525.948863016975,0.0,24.8833333333333,0,0,0,0,0,0,0,0,0,0,0
2008-08-28 04:00:00,0.00147389,0.31,13.469500000000002,90.31,103.4645,241089891.434286,358917997.988541,18.5099708365253,525.948863016975,0.0,24.8833333333333,0,0,0,0,0,0,0,0,0,0,0
2008-08-28 05:00:00,0.00147389,0.2583870967741935,25.00048387096774,90.14225806451613,114.99967741935482,241089891.434286,358917997.988541,18.5099708365253,525.948863016975,0.0,24.8833333333333,0,0,0,0,1,0,0,0,0,1,1
2008-08-28 06:00:00,0.0014869333628318585,0.4,35.0,90.0,125.0,241089891.434286,358917997.988541,18.5099708365253,525.948863016975,0.0,24.8833333333333,0,0,0,0,0,0,0,0,0,0,0
2008-08-28 07:00:00,0.0015238973214285714,0.26583333333333337,26.61616666666667,90.11916666666666,116.61566666666666,241089891.434286,358917997.988541,18.5099708365253,525.948863016975,0.0,24.8833333333333,0,0,0,0,1,0,0,0,0,1,1
2008-08-28 08:00:00,0.0015260634513274338,16.6156338028169,23.495352112676056,73.58492957746479,102.49563380281691,241089891.434286,358917997.988541,18.5099708365253,525.948863016975,0.0,24.8833333333333,0,0,0,0,1,1,0,0,0,1,0
2008-08-28 09:00:00,0.001481785892857143,7.807375,17.790625,82.568875,103.032125,241089891.434286,358917997.988541,18.5099708365253,525.948863016975,0.0,24.8833333333333,1,0,0,0,1,1,0,0,0,1,0
2008-08-28 10:00:00,0.001523454778761062,0.31,13.423666666666666,90.31,103.42,241089891.434286,358917997.988541,18.5099708365253,525.948863016975,0.0,24.8833333333333,0,0,0,0,0,0,0,0,0,0,0
2008-08-28 11:00:00,0.0015160014285714285,0.31,13.417333333333334,90.31,103.41233333333334,241089891.434286,358917997.988541,18.5099708365253,525.948863016975,0.0,24.8833333333333,0,0,0,0,0,0,0,0,0,0,0
2008-08-28 12:00:00,0.0014843246902654869,0.309672131147541,13.410655737704918,90.30967213114755,103.4060655737705,240944589.067687,359415718.063857,18.3329471203306,526.583404410461,0.0,24.4,0,0,0,0,0,0,0,0,0,0,0
2008-08-28 13:00:00,0.0015238973214285714,0.31,13.400333333333332,90.31,103.39833333333334,240944589.067687,359415718.063857,18.3329471203306,526.583404410461,0.0,24.4,0,0,0,0,0,0,0,0,0,0,0
2008-08-28 14:00:00,0.0015443241592920354,0.31,13.393,90.31,103.39,240944589.067687,359415718.063857,18.3329471203306,526.583404410461,0.0,24.4,0,0,0,0,0,0,0,0,0,0,0
2008-08-28 15:00:00,0.0015317932142857142,26.24028409090909,29.452556818181815,68.92977272727272,82.02204545454545,240944589.067687,359415718.063857,18.3329471203306,526.583404410461,0.0,24.4,0,0,0,0,1,0,0,1,0,1,0
2008-08-28 16:00:00,0.0015886715929203541,17.26433070866142,32.862677165354334,77.96535433070866,117.46196850393702,240944589.067687,359415718.063857,18.3329471203306,526.583404410461,0.0,24.4,0,0,0,0,0,0,0,1,0,1,1
2008-08-28 17:00:00,0.0015160014285714285,0.39,41.0,90.0,131.0,240944589.067687,359415718.063857,18.3329471203306,526.583404410461,0.0,24.4,0,0,0,0,0,0,0,0,0,0,0
2008-08-28 18:00:00,0.0015599761946902655,0.39,41.0,90.0,131.0,240944589.067687,359415718.063857,18.3329471203306,526.583404410461,0.0,24.4,0,0,0,0,0,0,0,0,0,0,0
2008-08-28 19:00:00,0.0015107375,0.38836065573770495,40.54655737704918,90.00475409836065,130.54655737704917,240944589.067687,359415718.063857,18.3329471203306,526.583404410461,0.0,24.4,0,0,0,0,0,0,0,0,0,0,0
2008-08-28 20:00:00,0.001531280796460177,0.39,41.0,90.0,131.0,240944589.067687,359415718.063857,18.3329471203306,526.583404410461,0.0,24.4,0,0,0,0,0,0,0,0,0,1,1
2008-08-28 21:00:00,0.0014949457142857145,0.2334426229508197,19.983934426229506,90.23344262295082,109.98245901639345,240944589.067687,359415718.063857,18.3329471203306,526.583404410461,0.0,24.4,0,0,0,0,1,0,0,0,0,1,0
2008-08-28 22:00:00,0.00147389,11.997328767123289,38.56541095890411,90.08472602739727,53.34801369863013,240944589.067687,359415718.063857,18.3329471203306,526.583404410461,0.0,24.4,0,0,0,0,0,1,0,0,0,1,0
2008-08-28 23:00:00,0.0014765219642857142,7.563827160493827,11.475308641975309,90.28506172839506,98.79382716049383,240944589.067687,359415718.063857,18.3329471203306,526.583404410461,0.0,24.4,0,0,0,0,1,0,0,0,0,1,0
2008-08-29 00:00:00,0.0014973680530973453,0.309672131147541,13.32032786885246,90.30967213114755,103.3183606557377,240944589.067687,359415718.063857,18.3329471203306,526.583404410461,0.0,24.4,1,0,0,0,1,0,0,0,0,0,0
2008-08-29 01:00:00,0.0014975776785714286,0.31,13.312833333333334,90.31,103.31,240944589.067687,359415718.063857,18.3329471203306,526.583404410461,0.0,24.4,0,0,0,0,0,0,0,0,0,0,0
2008-08-29 02:00:00,0.0014921507079646017,0.309672131147541,13.306393442622952,90.30967213114755,103.30180327868852,240944589.067687,359415718.063857,18.3329471203306,526.583404410461,0.0,24.4,0,0,0,0,0,0,0,0,0,0,0
2008-08-29 03:00:00,0.001508105535714286,0.31,13.2985,90.31,103.29400000000001,240944589.067687,359415718.063857,18.3329471203306,526.583404410461,0.0,24.4,0,0,0,0,0,0,0,0,0,0,0
2008-08-29 04:00:00,0.0015443241592920354,0.31,13.29,90.31,103.28666666666668,240944589.067687,359415718.063857,18.3329471203306,526.583404410461,0.0,24.4,0,0,0,0,0,0,0,0,0,0,0
2008-08-29 05:00:00,0.0014896817857142856,29.70756880733945,31.526880733944953,66.89270642201835,88.60087155963303,240944589.067687,359415718.063857,18.3329471203306,526.583404410461,0.0,24.4,0,0,0,0,1,0,0,1,0,1,0
2008-08-29 06:00:00,0.0015130200884955754,3.450344827586207,50.46344827586206,87.60793103448276,140.12988505747126,240944589.067687,359415718.063857,18.3329471203306,526.583404410461,0.0,24.4,0,0,0,0,0,0,0,0,0,1,1
2008-08-29 07:00:00,0.0015370571428571429,0.3,71.0,90.0,161.0,240944589.067687,359415718.063857,18.3329471203306,526.583404410461,0.0,24.4,0,0,0,0,0,0,0,0,0,0,0
2008-08-29 08:00:00,0.0015443241592920354,0.2078688524590164,27.940491803278686,90.00459016393442,117.94049180327869,240944589.067687,359415718.063857,18.3329471203306,526.583404410461,0.0,24.4,0,0,0,0,0,0,1,0,0,0,1
2008-08-29 09:00:00,0.0015238973214285714,0.24016666666666667,1.8906666666666667,90.00600000000001,91.89066666666666,240944589.067687,359415718.063857,18.3329471203306,526.583404410461,0.0,24.4,0,0,1,0,0,0,1,0,0,0,0
2008-08-29 10:00:00,0.0015130200884955754,0.32366666666666666,4.785166666666667,90.04866666666666,94.78466666666667,240944589.067687,359415718.063857,18.3329471203306,526.583404410461,0.0,24.4,0,0,1,0,0,0,0,0,0,1,0
2008-08-29 11:00:00,0.0015133694642857143,5.627142857142858,13.713076923076924,94.65692307692308,100.70714285714286,240944589.067687,359415718.063857,18.3329471203306,526.583404410461,0.0,24.4,0,0,0,0,1,0,0,0,0,1,0
2008-08-29 12:00:00,0.0015286721238938054,28.449176470588235,28.44941176470588,118.29364705882354,87.44176470588235,240798223.059001,359904949.220077,18.1556049255903,527.223752452419,0.0,24.0333333333333,0,0,0,0,0,1,0,0,0,1,0
2008-08-29 13:00:00,0.0015396891071428572,16.49065789473684,29.119999999999997,106.11171052631579,103.86,240798223.059001,359904949.220077,18.1556049255903,527.223752452419,0.0,24.0333333333333,0,0,0,0,0,1,0,0,0,1,1
2008-08-29 14:00:00,0.0016043236283185842,0.39,41.0,90.0,131.0,240798223.059001,359904949.220077,18.1556049255903,527.223752452419,0.0,24.0333333333333,0,0,0,0,0,0,0,0,0,0,0
2008-08-29 15:00:00,0.0015344251785714288,0.3881967213114754,40.54409836065574,90.00459016393442,130.54409836065574,240798223.059001,359904949.220077,18.1556049255903,527.223752452419,0.0,24.0333333333333,0,0,0,0,0,0,0,0,0,0,0
2008-08-29 16:00:00,0.0014921507079646017,0.22836065573770492,20.38622950819672,90.22196721311475,110.38508196721311,240798223.059001,359904949.220077,18.1556049255903,527.223752452419,0.0,24.0333333333333,1,0,0,0,1,0,0,0,0,1,1
2008-08-29 17:00:00,0.0015344251785714288,0.3,13.193999999999999,90.3,103.19,240798223.059001,359904949.220077,18.1556049255903,527.223752452419,0.0,24.0333333333333,0,0,0,0,0,0,0,0,0,0,0
2008-08-29 18:00:00,0.0015338894690265486,16.09262068965517,28.180137931034484,92.9106896551724,68.43310344827586,240798223.059001,359904949.220077,18.1556049255903,527.223752452419,0.0,24.0333333333333,0,0,0,0,1,0,0,1,0,1,0
2008-08-29 19:00:00,0.00149231375,27.84064039408867,31.166995073891623,66.74073891625616,94.09783251231528,240798223.059001,359904949.220077,18.1556049255903,527.223752452419,0.0,24.0333333333333,1,0,0,0,1,0,0,1,0,1,0
2008-08-29 20:00:00,0.00147389,0.3,13.171999999999999,90.3,103.17,240798223.059001,359904949.220077,18.1556049255903,527.223752452419,0.0,24.0333333333333,0,0,0,0,0,0,0,0,0,0,0
2008-08-29 21:00:00,0.0014712580357142857,0.3,13.165833333333333,90.3,103.161,240798223.059001,359904949.220077,18.1556049255903,527.223752452419,0.0,24.0333333333333,0,0,0,0,0,0,0,0,0,0,0
2008-08-29 22:00:00,0.00148954203539823,0.299672131147541,13.159508196721312,90.29967213114753,103.15491803278688,240798223.059001,359904949.220077,18.1556049255903,527.223752452419,0.0,24.0333333333333,0,0,0,0,0,0,0,0,0,0,0
2008-08-29 23:00:00,0.0014791539285714287,0.3,13.15,90.3,103.14716666666666,240798223.059001,359904949.220077,18.1556049255903,527.223752452419,0.0,24.0333333333333,0,0,0,0,0,0,0,0,0,0,0
2008-08-30 00:00:00,0.00147389,0.3,13.141666666666667,90.3,103.13983333333334,240798223.059001,359904949.220077,18.1556049255903,527.223752452419,0.0,24.0333333333333,0,0,0,0,0,0,0,0,0,0,0
2008-08-30 01:00:00,0.0015054735714285714,9.889649122807018,29.537105263157894,90.14964912280702,68.59535087719298,240798223.059001,359904949.220077,18.1556049255903,527.223752452419,0.0,24.0333333333333,0,0,0,0,1,1,0,0,0,1,0
2008-08-30 02:00:00,0.0014764986725663717,10.260677966101694,28.78449152542373,90.15542372881356,69.65177966101695,240798223.059001,359904949.220077,18.1556049255903,527.223752452419,0.0,24.0333333333333,0,0,0,0,1,1,0,0,0,1,0
2008-08-30 03:00:00,0.0015133694642857143,22.663132530120482,33.988192771084336,112.25265060240963,112.37638554216868,240798223.059001,359904949.220077,18.1556049255903,527.223752452419,0.0,24.0333333333333,0,0,0,0,1,1,0,0,0,1,0
2008-08-30 04:00:00,0.0015547588495575223,1.77046875,33.76,91.190625,123.56703125,240798223.059001,359904949.220077,18.1556049255903,527.223752452419,0.0,24.0333333333333,1,0,0,0,0,0,0,0,0,1,1
2008-08-30 05:00:00,0.0015265292857142858,0.39612903225806456,34.29403225806452,90.00903225806452,124.2940322580645,240798223.059001,359904949.220077,18.1556049255903,527.223752452419,0.0,24.0333333333333,0,0,0,0,0,0,0,0,0,0,0
2008-08-30 06:00:00,0.0015443241592920354,0.4,35.0,90.0,125.0,240798223.059001,359904949.220077,18.1556049255903,527.223752452419,0.0,24.0333333333333,0,0,0,0,0,0,0,0,0,0,0
2008-08-30 07:00:00,0.0015291612499999999,0.247,23.710833333333333,90.15366666666667,113.70783333333334,240798223.059001,359904949.220077,18.1556049255903,527.223752452419,0.0,24.0333333333333,0,0,0,0,1,0,0,0,0,1,1
2008-08-30 08:00:00,0.001546932831858407,21.316000000000003,25.33641379310345,108.58896551724138,80.39689655172413,240798223.059001,359904949.220077,18.1556049255903,527.223752452419,0.0,24.0333333333333,0,0,0,0,1,1,0,0,0,1,0
2008-08-30 09:00:00,0.0015344251785714288,6.676969696969697,23.970808080808084,91.21141414141414,113.70767676767676,240798223.059001,359904949.220077,18.1556049255903,527.223752452419,0.0,24.0333333333333,0,0,0,0,0,1,0,0,0,1,0
2008-08-30 10:00:00,0.0015260634513274338,0.7692857142857144,46.50157142857143,90.03185714285713,136.50157142857142,240798223.059001,359904949.220077,18.1556049255903,527.223752452419,0.0,24.0333333333333,0,0,0,0,0,0,0,0,0,1,1
2008-08-30 11:00:00,0.0015528489285714286,0.175,41.163333333333334,90.0,131.16333333333333,240798223.059001,359904949.220077,18.1556049255903,527.223752452419,0.0,24.0333333333333,0,0,0,0,0,0,1,0,0,0,1
2008-08-30 12:00:00,0.0015286721238938054,0.22983606557377048,0.9477049180327868,90.00852459016394,90.9477049180328,240650801.84846,360385660.294686,17.9779547096821,527.869898401886,0.0,23.5166666666667,0,0,0,0,0,0,0,0,0,0,0
2008-08-30 13:00:00,0.0015502169642857143,0.48983333333333334,2.983166666666667,90.0,92.98316666666666,240650801.84846,360385660.294686,17.9779547096821,527.869898401886,0.0,23.5166666666667,0,0,1,0,0,0,1,0,0,0,0
2008-08-30 14:00:00,0.0015521501769911504,0.22333333333333333,10.5645,90.223,100.55916666666667,240650801.84846,360385660.294686,17.9779547096821,527.869898401886,0.0,23.5166666666667,0,0,1,0,1,0,0,0,0,1,0
2008-08-30 15:00:00,0.0015291612499999999,29.150765550239235,31.321483253588514,70.692009569378,77.45363636363636,240650801.84846,360385660.294686,17.9779547096821,527.869898401886,0.0,23.5166666666667,0,0,0,0,1,0,0,1,0,1,0
2008-08-30 16:00:00,0.001531280796460177,20.06736,27.47176,83.84967999999999,114.65824,240650801.84846,360385660.294686,17.9779547096821,527.869898401886,0.0,23.5166666666667,1,0,0,0,1,0,0,1,0,1,0
2008-08-30 17:00:00,0.0015107375,0.3,13.018666666666666,90.3,103.01366666666667,240650801.84846,360385660.294686,17.9779547096821,527.869898401886,0.0,23.5166666666667,0,0,0,0,0,0,0,0,0,0,0
2008-08-30 18:00:00,0.00147389,0.3,13.01,90.3,103.00716666666668,240650801.84846,360385660.294686,17.9779547096821,527.869898401886,0.0,23.5166666666667,0,0,0,0,0,0,0,0,0,0,0
2008-08-30 19:00:00,0.00147389,0.299672131147541,13.002459016393443,90.29967213114753,103.00065573770492,240650801.84846,360385660.294686,17.9779547096821,527.869898401886,0.0,23.5166666666667,0,0,0,0,0,0,0,0,0,0,0
2008-08-30 20:00:00,0.00147389,0.3,12.994499999999999,90.3,102.99,240650801.84846,360385660.294686,17.9779547096821,527.869898401886,0.0,23.5166666666667,0,0,0,0,0,0,0,0,0,0,0
2008-08-30 21:00:00,0.00147389,0.2993548387096774,12.986451612903226,90.29935483870968,102.98209677419355,240650801.84846,360385660.294686,17.9779547096821,527.869898401886,0.0,23.5166666666667,0,0,0,0,1,0,0,0,0,1,0
2008-08-30 22:00:00,0.0014791073451327433,30.06614035087719,32.15070175438596,69.43592105263157,80.9373245614035,240650801.84846,360385660.294686,17.9779547096821,527.869898401886,0.0,23.5166666666667,0,0,0,0,0,0,0,1,0,1,0
2008-08-30 23:00:00,0.0015107375,6.001290322580645,19.596021505376346,86.40903225806451,108.8220430107527,240650801.84846,360385660.294686,17.9779547096821,527.869898401886,0.0,23.5166666666667,1,0,0,0,1,0,0,1,0,1,0
2008-08-31 00:00:00,0.0015678022123893805,0.3,12.966166666666668,90.3,102.96116666666667,240650801.84846,360385660.294686,17.9779547096821,527.869898401886,0.0,23.5166666666667,0,0,0,0,0,0,0,0,0,0,0
2008-08-31 01:00:00,0.00147389,0.299672131147541,12.959836065573771,90.29967213114753,102.95524590163933,240650801.84846,360385660.294686,17.9779547096821,527.869898401886,0.0,23.5166666666667,0,0,0,0,0,0,0,0,0,0,0
2008-08-31 02:00:00,0.0015364981415929204,0.3,12.95,90.3,102.94766666666666,240650801.84846,360385660.294686,17.9779547096821,527.869898401886,0.0,23.5166666666667,0,0,0,0,0,0,0,0,0,0,0
2008-08-31 03:00:00,0.0015054735714285714,0.3,12.942166666666667,90.3,102.94,240650801.84846,360385660.294686,17.9779547096821,527.869898401886,0.0,23.5166666666667,0,0,0,0,0,0,0,0,0,0,0
2008-08-31 04:00:00,0.0015104114159292038,3.8041975308641973,13.99074074074074,90.86604938271604,94.74827160493828,240650801.84846,360385660.294686,17.9779547096821,527.869898401886,0.0,23.5166666666667,0,0,0,0,1,0,0,0,0,1,0
2008-08-31 05:00:00,0.0015133694642857143,31.023761061946903,33.90557522123894,67.6358407079646,85.4128761061947,240650801.84846,360385660.294686,17.9779547096821,527.869898401886,0.0,23.5166666666667,0,0,0,0,0,0,0,1,0,1,0
2008-08-31 06:00:00,0.001531280796460177,2.235875,52.914,88.769375,142.801125,240650801.84846,360385660.294686,17.9779547096821,527.869898401886,0.0,23.5166666666667,0,0,0,0,0,0,0,0,0,1,1
2008-08-31 07:00:00,0.0015238973214285714,0.31,69.0,90.0,159.0,240650801.84846,360385660.294686,17.9779547096821,527.869898401886,0.0,23.5166666666667,0,0,0,0,0,0,0,0,0,0,0
2008-08-31 08:00:00,0.0015130200884955754,0.21950819672131147,21.403442622950816,90.0044262295082,111.40344262295082,240650801.84846,360385660.294686,17.9779547096821,527.869898401886,0.0,23.5166666666667,0,0,0,0,0,0,1,0,0,0,1
2008-08-31 09:00:00,0.001502841607142857,0.11866666666666667,2.326833333333333,90.00566666666667,92.32683333333333,240650801.84846,360385660.294686,17.9779547096821,527.869898401886,0.0,23.5166666666667,0,0,1,0,0,0,1,0,0,0,0
2008-08-31 10:00:00,0.0014869333628318585,0.17883333333333334,5.718999999999999,90.07116666666667,95.71816666666668,240650801.84846,360385660.294686,17.9779547096821,527.869898401886,0.0,23.5166666666667,0,0,1,0,0,0,0,0,0,1,0
2008-08-31 11:00:00,0.0015291612499999999,3.4037037037037035,18.11246913580247,90.27407407407406,108.11049382716048,240650801.84846,360385660.294686,17.9779547096821,527.869898401886,0.0,23.5166666666667,0,0,0,0,1,0,0,0,0,1,0
2008-08-31 12:00:00,0.0015130200884955754,4.986354166666667,49.193958333333335,90.14145833333333,139.193125,240502333.971184,360857832.686264,17.8000078858576,528.521833145091,0.0,23.1333333333333,0,0,0,0,0,1,0,0,0,1,0
2008-08-31 13:00:00,0.00147389,0.3268333333333333,54.9995,90.00016666666667,144.99949999999998,240502333.971184,360857832.686264,17.8000078858576,528.521833145091,0.0,23.1333333333333,0,0,0,0,0,0,0,0,0,1,1
2008-08-31 14:00:00,0.00147389,0.35,55.0,90.0,145.0,240502333.971184,360857832.686264,17.8000078858576,528.521833145091,0.0,23.1333333333333,0,0,0,0,0,0,0,0,0,0,0
2008-08-31 15:00:00,0.00147389,0.2662295081967213,50.575409836065575,90.03098360655738,140.57508196721312,240502333.971184,360857832.686264,17.8000078858576,528.521833145091,0.0,23.1333333333333,0,0,0,0,0,0,0,0,0,1,1
2008-08-31 16:00:00,0.00147389,0.28508196721311474,13.622295081967213,90.28508196721312,103.61721311475411,240502333.971184,360857832.686264,17.8000078858576,528.521833145091,0.0,23.1333333333333,1,0,0,0,1,0,0,0,0,1,0
2008-08-31 17:00:00,0.00147389,0.29,12.839666666666666,90.29,102.83533333333334,240502333.971184,360857832.686264,17.8000078858576,528.521833145091,0.0,23.1333333333333,0,0,0,0,0,0,0,0,0,0,0
2008-08-31 18:00:00,0.00147389,16.87211678832117,24.887153284671534,83.54744525547446,75.03321167883212,240502333.971184,360857832.686264,17.8000078858576,528.521833145091,0.0,23.1333333333333,0,0,0,0,1,0,0,1,0,1,0
2008-08-31 19:00:00,0.0014949457142857145,26.891105263157897,30.298315789473687,68.29252631578947,99.56894736842105,240502333.971184,360857832.686264,17.8000078858576,528.521833145091,0.0,23.1333333333333,1,0,0,0,1,0,0,1,0,1,0
2008-08-31 20:00:00,0.0015051940707964601,0.29,12.818333333333333,90.29,102.81349999999999,240502333.971184,360857832.686264,17.8000078858576,528.521833145091,0.0,23.1333333333333,0,0,0,0,0,0,0,0,0,0,0
2008-08-31 21:00:00,0.0015475850000000002,0.29,12.81,90.29,102.80716666666667,240502333.971184,360857832.686264,17.8000078858576,528.521833145091,0.0,23.1333333333333,0,0,0,0,0,0,0,0,0,0,0
2008-08-31 22:00:00,0.0015625848672566373,0.25274193548387097,25.448064516129033,90.12370967741936,115.44596774193548,240502333.971184,360857832.686264,17.8000078858576,528.521833145091,0.0,23.1333333333333,0,0,0,0,1,0,0,0,0,1,1
2008-08-31 23:00:00,0.00147389,0.4,35.0,90.0,125.0,240502333.971184,360857832.686264,17.8000078858576,528.521833145091,0.0,23.1333333333333,0,0,0,0,0,0,0,0,0,0,0
2008-09-01 00:00:00,0.0014791073451327433,0.2519672131147541,24.711639344262295,90.13393442622952,114.71098360655738,240502333.971184,360857832.686264,17.8000078858576,528.521833145091,0.0,23.1333333333333,1,0,0,0,1,0,0,0,0,1,1
2008-09-01 01:00:00,0.0015212653571428573,10.021666666666667,32.18912280701754,90.13035087719298,64.41631578947369,240502333.971184,360857832.686264,17.8000078858576,528.521833145091,0.0,23.1333333333333,0,0,0,0,1,1,0,0,0,1,0
2008-09-01 02:00:00,0.00147389,10.40449152542373,26.695508474576272,90.16584745762712,72.87271186440678,240502333.971184,360857832.686264,17.8000078858576,528.521833145091,0.0,23.1333333333333,1,0,0,0,1,1,0,0,0,1,0
2008-09-01 03:00:00,0.00147389,0.29,12.765666666666666,90.29,102.76083333333334,240502333.971184,360857832.686264,17.8000078858576,528.521833145091,0.0,23.1333333333333,0,0,0,0,0,0,0,0,0,0,0
